Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA
D1,13/12/08,Hannover,Bielefeld,1,1,D,1,0,H,7,10,4,1,18,17,1,1,0,0,1.8,3.5,4.5,1.75,3.25,4.55
D1,13/12/08,Hertha,Karlsruhe,4,0,H,1,0,H,12,23,8,7,13,17,2,0,0,0,1.5,4.0,6.5,1.45,4.0,6.25
D1,13/12/08,Leverkusen,Cottbus,1,1,D,0,0,D,20,5,6,2,15,17,0,1,0,0,1.3,5.0,10.0,1.3,4.85,8.05
D1,13/12/08,Stuttgart,Bayern Munich,2,2,D,1,0,H,25,7,3,5,21,22,2,3,0,1,3.8,3.3,2.0,3.55,3.3,1.95
D1,13/12/08,Werder Bremen,Wolfsburg,2,1,H,1,1,D,18,9,3,1,9,14,1,1,0,0,2.05,3.5,3.4,2.1,3.25,3.2
D1,14/12/08,Hoffenheim,Schalke 04,1,1,D,0,1,A,20,5,5,2,16,26,2,3,0,2,2.1,3.4,3.1,1.95,3.3,3.55
D1,30/01/09,Hamburg,Bayern Munich,1,0,H,1,0,H,15,21,7,7,23,14,4,2,0,0,3.8,3.4,2.0,3.6,3.25,1.95
D1,31/01/09,Dortmund,Leverkusen,1,1,D,1,0,H,7,24,4,3,22,21,1,1,0,0,2.6,3.25,2.75,2.55,3.2,2.55
D1,31/01/09,FC Koln,Wolfsburg,1,1,D,1,0,H,12,13,2,5,17,24,4,2,0,0,3.5,3.3,2.1,3.25,3.15,2.1
D1,31/01/09,Hannover,Schalke 04,1,0,H,1,0,H,9,22,5,5,19,18,2,0,0,0,3.0,3.25,2.37,2.85,3.2,2.3
D1,31/01/09,Hertha,Ein Frankfurt,2,1,H,1,0,H,11,17,6,6,20,18,3,1,0,0,1.72,3.5,5.0,1.7,3.3,4.8
D1,31/01/09,Hoffenheim,Cottbus,2,0,H,1,0,H,21,5,6,0,23,18,4,2,0,0,1.44,4.5,7.0,1.4,4.5,6.15
D1,31/01/09,Stuttgart,M'gladbach,2,0,H,0,0,D,14,10,9,1,20,24,2,0,0,0,1.4,4.5,8.0,1.4,4.5,6.15
D1,01/02/09,Bochum,Karlsruhe,2,0,H,1,0,H,11,16,6,3,25,27,2,3,0,0,2.0,3.3,3.8,2.0,3.2,3.5
D1,01/02/09,Werder Bremen,Bielefeld,1,2,A,1,1,D,21,5,5,2,15,15,2,2,0,0,1.36,4.75,9.0,1.35,4.6,7.1
D1,06/02/09,Bielefeld,Hertha,1,1,D,1,1,D,16,5,7,3,16,15,2,1,0,0,2.62,3.25,2.65,2.65,3.2,2.45
D1,07/02/09,Ein Frankfurt,FC Koln,2,2,D,1,0,H,18,13,7,3,14,20,2,2,1,0,2.15,3.3,3.3,2.05,3.25,3.3
D1,07/02/09,Karlsruhe,Hamburg,3,2,H,0,1,A,13,17,4,5,32,20,3,4,1,1,4.0,3.4,1.9,4.0,3.25,1.85
D1,07/02/09,Leverkusen,Stuttgart,2,4,A,0,1,A,18,14,3,5,16,19,1,4,1,0,1.8,3.5,4.5,1.75,3.35,4.35
D1,07/02/09,M'gladbach,Hoffenheim,1,1,D,1,0,H,18,13,7,5,26,22,2,4,0,0,3.4,3.4,2.1,3.55,3.3,1.95
D1,07/02/09,Schalke 04,Werder Bremen,1,0,H,0,0,D,6,16,1,4,21,24,3,1,0,0,2.0,3.4,3.6,2.0,3.2,3.5
D1,07/02/09,Wolfsburg,Bochum,2,0,H,1,0,H,13,17,4,7,28,18,2,1,0,0,1.44,4.0,8.0,1.4,4.15,7.0
D1,08/02/09,Bayern Munich,Dortmund,3,1,H,1,1,D,34,12,13,3,10,16,1,3,0,0,1.44,4.0,8.0,1.37,4.1,8.1
D1,08/02/09,Cottbus,Hannover,3,1,H,1,0,H,9,10,3,3,20,18,2,2,0,1,2.5,3.3,2.75,2.55,3.2,2.55
D1,13/02/09,Hoffenheim,Leverkusen,1,4,A,1,3,A,11,13,2,5,19,31,1,4,0,0,2.37,3.4,2.87,2.2,3.3,2.95
D1,14/02/09,Bochum,Schalke 04,2,1,H,1,1,D,17,22,4,5,16,18,4,2,0,0,3.5,3.3,2.1,3.5,3.2,2.0
D1,14/02/09,Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,7,11,1,4,25,19,4,1,0,0,3.0,3.4,2.3,3.0,3.1,2.25
D1,14/02/09,FC Koln,Karlsruhe,0,0,D,0,0,D,14,10,2,6,18,25,2,2,0,0,1.83,3.4,4.33,1.85,3.3,3.9
D1,14/02/09,Hannover,Stuttgart,3,3,D,2,2,D,18,10,8,5,10,21,3,3,0,0,2.75,3.4,2.5,2.7,3.2,2.4
D1,14/02/09,Hertha,Bayern Munich,2,1,H,1,0,H,8,16,3,6,24,10,2,0,0,0,4.0,3.5,1.9,3.85,3.2,1.9
D1,14/02/09,Werder Bremen,M'gladbach,1,1,D,0,0,D,35,6,13,2,17,20,2,1,0,0,1.44,4.5,7.0,1.35,4.3,7.75
D1,15/02/09,Dortmund,Cottbus,1,1,D,1,1,D,19,13,3,6,11,14,2,2,1,0,1.57,3.75,6.5,1.45,3.9,6.5
D1,15/02/09,Hamburg,Bielefeld,2,0,H,1,0,H,20,12,7,6,19,14,1,0,0,0,1.44,4.2,7.5,1.45,3.75,7.0
D1,20/02/09,Schalke 04,Dortmund,1,1,D,1,0,H,10,7,2,2,10,24,1,4,0,0,1.85,3.5,4.2,1.87,3.3,3.85
D1,21/02/09,Bayern Munich,FC Koln,1,2,A,0,2,A,24,14,5,4,15,17,2,2,0,0,1.25,5.5,12.0,1.2,6.0,10.0
D1,21/02/09,Bielefeld,Bochum,1,1,D,0,1,A,19,14,3,4,15,20,2,1,0,1,2.2,3.3,3.2,2.2,3.2,3.0
D1,21/02/09,Cottbus,Werder Bremen,2,1,H,0,0,D,11,23,4,9,18,18,1,4,0,0,4.33,3.5,1.83,4.25,3.25,1.8
D1,21/02/09,Karlsruhe,Ein Frankfurt,0,1,A,0,0,D,13,11,1,2,19,22,2,3,0,0,2.1,3.3,3.5,2.2,3.2,3.0
D1,21/02/09,M'gladbach,Hannover,3,2,H,2,0,H,19,10,5,2,25,16,2,3,0,0,2.25,3.25,3.2,2.3,3.25,2.8
D1,21/02/09,Stuttgart,Hoffenheim,3,3,D,2,2,D,12,13,5,6,30,21,4,2,0,0,2.05,3.3,3.6,2.1,3.25,3.2
D1,21/02/09,Wolfsburg,Hertha,2,1,H,0,0,D,12,11,4,3,16,15,1,2,0,0,1.95,3.4,3.8,2.05,3.3,3.25
D1,22/02/09,Leverkusen,Hamburg,1,2,A,1,1,D,13,10,3,5,18,18,4,2,0,1,2.0,3.3,3.75,2.15,3.25,3.05
D1,27/02/09,FC Koln,Bielefeld,1,1,D,1,1,D,16,8,3,3,17,14,0,2,0,0,2.0,3.4,3.75,1.85,3.25,4.0
D1,28/02/09,Bochum,Cottbus,3,2,H,1,1,D,16,12,8,5,21,26,1,4,0,0,2.0,3.3,4.0,2.05,3.2,3.35
D1,28/02/09,Dortmund,Hoffenheim,0,0,D,0,0,D,18,13,7,3,27,24,1,4,1,1,2.37,3.3,3.0,2.35,3.15,2.8
D1,28/02/09,Ein Frankfurt,Schalke 04,1,2,A,0,1,A,17,11,6,5,25,21,4,4,0,0,3.8,3.4,2.0,3.4,3.15,2.05
D1,28/02/09,Hannover,Leverkusen,1,0,H,1,0,H,12,13,4,5,19,18,2,2,0,0,3.4,3.4,2.1,3.1,3.2,2.15
D1,28/02/09,Hertha,M'gladbach,2,1,H,2,0,H,16,18,5,4,10,24,0,4,0,0,1.57,3.75,6.0,1.47,3.85,6.25
D1,01/03/09,Hamburg,Wolfsburg,1,3,A,0,2,A,16,8,4,3,17,26,3,3,0,0,1.9,3.5,4.0,1.85,3.3,3.9
D1,01/03/09,Karlsruhe,Stuttgart,0,2,A,0,0,D,13,14,3,6,21,21,2,4,0,0,3.4,3.4,2.1,3.25,3.2,2.1
D1,01/03/09,Werder Bremen,Bayern Munich,0,0,D,0,0,D,11,12,3,4,11,27,1,1,1,0,3.1,3.3,2.3,3.05,3.3,2.15
D1,06/03/09,Schalke 04,FC Koln,1,0,H,1,0,H,10,11,3,4,24,16,3,2,0,0,1.61,3.6,6.0,1.6,3.7,4.9
D1,07/03/09,Bayern Munich,Hannover,5,1,H,3,1,H,20,10,9,2,12,16,0,2,0,0,1.33,5.0,9.0,1.35,4.65,7.0
D1,07/03/09,Cottbus,Hertha,1,3,A,1,2,A,16,13,5,7,19,18,0,1,0,0,2.8,3.4,2.4,2.8,3.2,2.35
D1,07/03/09,Hoffenheim,Werder Bremen,0,0,D,0,0,D,18,15,4,3,24,20,1,2,0,0,2.87,3.4,2.37,2.7,3.2,2.4
D1,07/03/09,M'gladbach,Hamburg,4,1,H,2,1,H,16,16,9,3,13,25,2,5,0,0,3.3,3.3,2.2,3.45,3.25,2.0
D1,07/03/09,Stuttgart,Dortmund,2,1,H,1,0,H,17,9,6,2,14,17,3,1,0,0,1.9,3.4,4.0,1.9,3.2,3.85
D1,07/03/09,Wolfsburg,Karlsruhe,1,0,H,1,0,H,9,10,5,3,26,17,2,1,0,0,1.4,4.5,7.5,1.35,4.45,7.5
D1,08/03/09,Bielefeld,Ein Frankfurt,0,0,D,0,0,D,9,11,3,6,14,20,2,2,0,0,2.15,3.3,3.4,2.15,3.25,3.05
D1,08/03/09,Leverkusen,Bochum,1,1,D,0,1,A,29,8,6,2,15,18,2,0,0,1,1.5,4.1,6.5,1.5,3.75,6.0
D1,13/03/09,Wolfsburg,Schalke 04,4,3,H,2,1,H,16,10,8,4,18,28,2,2,0,0,2.2,3.3,3.3,2.1,3.2,3.25
D1,14/03/09,Bochum,Bayern Munich,0,3,A,0,1,A,3,13,1,5,19,14,1,3,1,0,6.0,3.8,1.57,5.95,3.5,1.55
D1,14/03/09,Ein Frankfurt,Hoffenheim,1,1,D,0,1,A,12,13,4,4,23,18,3,2,0,0,2.88,3.4,2.38,3.05,3.15,2.2
D1,14/03/09,FC Koln,M'gladbach,2,4,A,0,2,A,16,6,5,4,14,26,2,2,0,0,2.1,3.25,3.5,2.1,3.25,3.15
D1,14/03/09,Hannover,Dortmund,4,4,D,1,2,A,15,22,5,10,18,12,4,1,0,0,2.5,3.25,2.8,2.5,3.2,2.6
D1,14/03/09,Hertha,Leverkusen,1,0,H,0,0,D,10,14,3,2,18,18,2,1,0,0,2.38,3.4,2.88,2.3,3.25,2.8
D1,14/03/09,Karlsruhe,Bielefeld,0,1,A,0,0,D,18,9,5,2,20,22,1,2,0,1,2.1,3.3,3.6,2.2,3.2,3.0
D1,15/03/09,Hamburg,Cottbus,2,0,H,2,0,H,14,11,7,6,18,17,1,1,0,0,1.4,4.33,8.5,1.4,3.85,8.0
D1,15/03/09,Werder Bremen,Stuttgart,4,0,H,1,0,H,10,13,6,3,26,15,3,0,0,0,1.91,3.4,4.0,1.9,3.25,3.8
D1,20/03/09,M'gladbach,Bochum,0,1,A,0,1,A,19,7,4,3,17,18,3,3,0,0,2.0,3.4,3.6,1.9,3.25,3.75
D1,21/03/09,Bayern Munich,Karlsruhe,1,0,H,1,0,H,15,8,6,2,11,31,4,3,0,0,1.14,7.5,17.0,1.15,6.8,12.0
D1,21/03/09,Bielefeld,Wolfsburg,0,3,A,0,1,A,11,10,5,3,9,25,2,2,0,0,3.4,3.4,2.1,3.4,3.05,2.1
D1,21/03/09,Cottbus,FC Koln,0,2,A,0,0,D,19,5,4,4,15,20,1,2,0,0,2.3,3.4,3.0,2.3,3.15,2.9
D1,21/03/09,Dortmund,Werder Bremen,1,0,H,0,0,D,14,16,5,3,17,15,1,2,0,0,2.75,3.3,2.5,2.85,3.05,2.4
D1,21/03/09,Hoffenheim,Hannover,2,2,D,1,1,D,17,6,8,2,23,20,2,2,0,0,1.61,3.75,5.5,1.6,3.55,5.2
D1,21/03/09,Leverkusen,Ein Frankfurt,1,1,D,1,1,D,14,16,2,6,16,20,2,3,0,0,1.5,4.0,7.0,1.5,3.7,6.15
D1,21/03/09,Stuttgart,Hertha,2,0,H,0,0,D,24,12,7,4,17,19,0,2,0,0,2.2,3.4,3.2,2.15,3.2,3.1
D1,22/03/09,Schalke 04,Hamburg,1,2,A,0,0,D,15,11,3,4,17,33,2,2,0,0,2.15,3.25,3.1,2.2,3.1,3.1
D1,03/04/09,Bielefeld,Schalke 04,0,2,A,0,1,A,12,16,5,5,18,16,2,1,0,0,3.5,3.3,2.1,3.55,3.1,2.0
D1,04/04/09,Bochum,Stuttgart,1,2,A,0,0,D,18,27,8,6,18,23,1,2,0,0,2.87,3.3,2.4,3.05,3.15,2.2
D1,04/04/09,Ein Frankfurt,Cottbus,2,1,H,1,1,D,22,7,6,2,24,30,1,4,0,0,1.85,3.5,4.2,1.8,3.3,4.15
D1,04/04/09,Hamburg,Hoffenheim,1,0,H,1,0,H,14,13,1,5,19,19,1,3,1,0,1.8,3.4,4.5,1.85,3.3,3.9
D1,04/04/09,Hertha,Dortmund,1,3,A,0,1,A,14,10,4,6,14,20,1,1,0,0,2.0,3.3,3.8,1.95,3.15,3.7
D1,04/04/09,Wolfsburg,Bayern Munich,5,1,H,1,1,D,10,14,5,3,26,19,1,3,0,0,2.6,3.3,2.6,2.55,3.2,2.55
D1,05/04/09,FC Koln,Leverkusen,0,2,A,0,0,D,13,14,0,7,19,27,3,1,0,0,3.4,3.4,2.1,3.15,3.15,2.15
D1,05/04/09,Karlsruhe,M'gladbach,0,0,D,0,0,D,16,9,4,2,13,10,1,0,0,0,2.3,3.3,3.1,2.35,3.25,2.75
D1,05/04/09,Werder Bremen,Hannover,4,1,H,1,0,H,24,9,10,3,19,22,0,2,0,0,1.44,4.33,7.0,1.4,4.05,7.2
D1,11/04/09,Bayern Munich,Ein Frankfurt,4,0,H,3,0,H,15,7,6,1,18,16,1,1,0,0,1.33,5.0,9.0,1.25,5.15,9.5
D1,11/04/09,Cottbus,Bielefeld,2,1,H,1,0,H,14,14,8,4,22,20,4,2,0,0,2.3,3.25,3.1,2.2,3.2,3.0
D1,11/04/09,Dortmund,FC Koln,3,1,H,1,1,D,20,10,9,4,13,12,1,1,0,0,1.73,3.5,5.0,1.65,3.4,5.05
D1,11/04/09,Hannover,Hertha,2,0,H,1,0,H,9,15,3,2,16,14,2,4,0,1,2.5,3.3,2.75,2.55,3.05,2.6
D1,11/04/09,Hoffenheim,Bochum,0,3,A,0,1,A,19,14,6,5,15,17,1,2,2,0,1.67,3.6,5.25,1.6,3.55,5.2
D1,11/04/09,M'gladbach,Wolfsburg,1,2,A,0,1,A,14,16,6,7,16,17,0,4,0,0,4.0,3.4,1.91,3.95,3.25,1.85
D1,11/04/09,Schalke 04,Karlsruhe,2,0,H,1,0,H,12,16,5,6,3,13,0,0,0,0,1.3,5.0,11.0,1.3,4.75,8.3
D1,12/04/09,Leverkusen,Werder Bremen,1,1,D,1,1,D,10,13,3,5,17,16,0,0,0,0,2.38,3.4,2.9,2.45,3.2,2.65
D1,12/04/09,Stuttgart,Hamburg,1,0,H,0,0,D,22,13,5,4,11,26,0,1,0,0,2.1,3.4,3.4,2.1,3.3,3.1
D1,17/04/09,Schalke 04,Cottbus,4,0,H,2,0,H,15,4,9,3,9,20,0,1,0,0,1.33,4.75,10.0,1.3,4.75,8.3
D1,18/04/09,Bielefeld,Bayern Munich,0,1,A,0,0,D,8,21,1,9,22,27,4,3,0,0,7.0,4.0,1.5,7.0,3.75,1.45
D1,18/04/09,Bochum,Dortmund,0,2,A,0,1,A,28,16,4,8,10,18,1,0,0,0,3.1,3.4,2.3,2.95,3.1,2.3
D1,18/04/09,Ein Frankfurt,M'gladbach,4,1,H,1,0,H,11,15,4,4,16,19,2,1,0,0,2.1,3.3,3.5,2.1,3.15,3.3
D1,18/04/09,FC Koln,Stuttgart,0,3,A,0,1,A,11,13,3,3,9,16,2,1,0,0,3.4,3.4,2.1,3.35,3.2,2.05
D1,18/04/09,Karlsruhe,Hoffenheim,2,2,D,1,1,D,13,22,6,8,20,22,3,3,0,1,2.88,3.4,2.4,2.85,3.2,2.3
D1,18/04/09,Wolfsburg,Leverkusen,2,1,H,1,0,H,19,11,11,3,19,22,1,3,0,0,1.95,3.4,3.8,1.85,3.25,4.0
D1,19/04/09,Hamburg,Hannover,2,1,H,1,0,H,15,11,7,2,13,26,1,1,0,0,1.44,4.33,7.0,1.4,4.15,7.0
D1,19/04/09,Hertha,Werder Bremen,2,1,H,0,1,A,13,10,4,5,19,18,3,0,0,0,2.88,3.4,2.4,2.7,3.2,2.4
D1,24/04/09,Hoffenheim,Hertha,0,1,A,0,1,A,25,4,9,1,16,14,0,1,0,0,2.37,3.4,2.87,2.5,3.2,2.6
D1,25/04/09,Bayern Munich,Schalke 04,0,1,A,0,1,A,22,8,6,4,16,15,2,3,1,1,1.61,3.75,5.5,1.6,3.55,5.2
D1,25/04/09,Dortmund,Hamburg,2,0,H,1,0,H,11,10,2,3,11,13,0,4,0,0,2.2,3.3,3.1,2.3,3.2,2.85
D1,25/04/09,Hannover,FC Koln,2,1,H,2,0,H,9,10,6,4,19,14,1,3,0,0,1.9,3.4,4.0,1.9,3.2,3.85
D1,25/04/09,Leverkusen,Karlsruhe,0,1,A,0,0,D,21,6,13,2,18,17,2,0,0,0,1.4,4.5,7.0,1.35,4.2,8.3
D1,25/04/09,Stuttgart,Ein Frankfurt,2,0,H,1,0,H,11,11,5,2,16,16,1,2,0,0,1.36,4.75,9.0,1.4,3.9,7.6
D1,25/04/09,Werder Bremen,Bochum,3,2,H,0,2,A,30,14,9,4,14,13,3,0,0,0,1.5,4.2,7.0,1.4,4.15,7.0
D1,26/04/09,Cottbus,Wolfsburg,2,0,H,0,0,D,12,19,6,7,20,23,1,2,0,0,5.75,3.8,1.6,5.35,3.45,1.6
D1,26/04/09,M'gladbach,Bielefeld,1,1,D,1,1,D,11,4,5,2,22,23,2,4,0,0,1.9,3.4,4.0,1.95,3.2,3.65
D1,01/05/09,Bochum,Hannover,0,2,A,0,2,A,23,14,6,7,18,16,3,1,0,0,2.0,3.5,3.6,2.0,3.15,3.55
D1,02/05/09,Bayern Munich,M'gladbach,2,1,H,2,1,H,15,7,5,2,15,19,0,3,0,0,1.28,5.5,9.5,1.25,5.5,8.5
D1,02/05/09,Bielefeld,Stuttgart,2,2,D,1,2,A,7,19,4,4,14,17,1,3,0,0,4.33,3.4,1.85,4.25,3.25,1.8
D1,02/05/09,Ein Frankfurt,Dortmund,0,2,A,0,0,D,8,11,3,3,12,11,4,1,0,0,3.2,3.5,2.15,3.0,3.15,2.25
D1,02/05/09,Karlsruhe,Cottbus,0,0,D,0,0,D,20,4,4,1,20,28,3,5,0,0,2.1,3.4,3.4,2.15,3.1,3.2
D1,02/05/09,Schalke 04,Leverkusen,1,2,A,0,2,A,12,14,7,5,18,24,4,2,0,0,1.75,3.6,4.5,1.8,3.3,4.15
D1,02/05/09,Wolfsburg,Hoffenheim,4,0,H,0,0,D,15,11,12,6,15,14,3,3,0,1,1.44,4.33,7.0,1.5,3.85,5.8
D1,03/05/09,FC Koln,Werder Bremen,1,0,H,0,0,D,12,18,3,4,14,13,0,3,0,0,3.3,3.3,2.15,3.1,3.1,2.2
D1,03/05/09,Hamburg,Hertha,1,1,D,1,0,H,13,14,4,6,13,13,0,2,0,0,1.95,3.5,3.75,1.9,3.25,3.8
D1,08/05/09,Leverkusen,Bielefeld,2,2,D,1,2,A,19,12,4,3,7,6,1,2,0,0,1.57,4.0,5.75,1.5,3.75,6.0
D1,09/05/09,Cottbus,Bayern Munich,1,3,A,1,1,D,8,22,5,12,22,15,2,1,0,0,6.5,4.5,1.44,6.75,3.85,1.45
D1,09/05/09,Dortmund,Karlsruhe,4,0,H,1,0,H,21,10,10,2,8,14,0,3,0,0,1.44,4.2,7.5,1.4,4.0,7.25
D1,09/05/09,Hannover,Ein Frankfurt,1,1,D,1,1,D,9,19,3,4,19,10,2,1,0,0,1.91,3.4,4.0,1.8,3.25,4.25
D1,09/05/09,Hertha,Bochum,2,0,H,1,0,H,8,10,3,2,18,20,1,3,0,0,1.55,3.75,6.5,1.5,3.65,6.35
D1,09/05/09,Hoffenheim,FC Koln,2,0,H,0,0,D,17,8,7,2,12,21,1,3,0,1,1.91,3.4,4.0,1.9,3.3,3.7
D1,09/05/09,Stuttgart,Wolfsburg,4,1,H,2,1,H,17,17,8,7,17,15,1,1,0,0,2.2,3.4,3.2,2.3,3.2,2.85
D1,10/05/09,M'gladbach,Schalke 04,1,0,H,0,0,D,7,17,4,6,17,17,2,2,0,0,3.25,3.3,2.2,3.3,3.25,2.05
D1,10/05/09,Werder Bremen,Hamburg,2,0,H,1,0,H,16,16,9,3,20,19,1,3,0,0,2.38,3.4,2.88,2.2,3.25,3.0
D1,12/05/09,Bayern Munich,Leverkusen,3,0,H,0,0,D,19,9,9,3,17,15,1,5,0,0,1.33,5.0,9.0,1.35,4.4,7.7
D1,12/05/09,FC Koln,Hertha,1,2,A,0,1,A,18,9,4,3,12,16,1,0,0,0,4.33,3.5,1.83,4.45,3.3,1.75
D1,12/05/09,Karlsruhe,Hannover,2,3,A,2,2,D,18,11,3,6,18,21,3,1,0,0,2.05,3.4,3.5,2.0,3.4,3.3
D1,12/05/09,Wolfsburg,Dortmund,3,0,H,1,0,H,13,11,6,0,14,17,2,2,0,1,1.95,3.6,3.6,2.05,3.2,3.35
D1,13/05/09,Bielefeld,Hoffenheim,0,2,A,0,1,A,12,13,4,4,10,22,0,2,1,0,2.2,3.4,3.2,2.2,3.2,3.0
D1,13/05/09,Cottbus,M'gladbach,0,1,A,0,0,D,10,13,4,5,22,22,4,2,0,0,2.3,3.3,3.1,2.2,3.2,3.0
D1,13/05/09,Ein Frankfurt,Werder Bremen,0,5,A,0,0,D,7,22,4,9,18,13,2,1,1,0,2.62,3.3,2.62,2.5,3.2,2.6
D1,13/05/09,Hamburg,Bochum,3,1,H,2,0,H,13,13,9,4,16,18,0,3,0,0,1.44,4.2,7.5,1.4,4.0,7.4
D1,13/05/09,Schalke 04,Stuttgart,1,2,A,1,1,D,19,19,3,5,14,26,1,4,0,0,2.4,3.4,2.87,2.4,3.2,2.7
D1,16/05/09,Bochum,Ein Frankfurt,2,0,H,1,0,H,12,11,9,3,17,18,2,2,0,0,1.8,3.5,4.5,1.8,3.3,4.15
D1,16/05/09,Dortmund,Bielefeld,6,0,H,1,0,H,18,10,8,2,15,11,1,0,0,0,1.44,4.33,7.0,1.4,4.15,7.0
D1,16/05/09,Hamburg,FC Koln,0,1,A,0,1,A,13,12,0,1,9,15,1,1,0,0,1.25,5.5,12.0,1.2,6.0,10.0
D1,16/05/09,Hannover,Wolfsburg,0,5,A,0,3,A,8,19,2,9,16,10,3,1,0,0,5.5,3.75,1.62,5.1,3.55,1.6
D1,16/05/09,Hertha,Schalke 04,0,0,D,0,0,D,12,10,2,5,18,15,2,1,0,0,1.73,3.75,4.5,1.7,3.4,4.6
D1,16/05/09,Hoffenheim,Bayern Munich,2,2,D,2,2,D,13,21,6,6,16,19,2,3,0,0,7.0,4.0,1.5,5.75,3.85,1.5
D1,16/05/09,Leverkusen,M'gladbach,5,0,H,2,0,H,17,13,11,4,11,13,0,2,0,0,2.0,3.4,3.75,1.95,3.35,3.45
D1,16/05/09,Stuttgart,Cottbus,2,0,H,1,0,H,24,8,6,3,15,20,0,2,0,0,1.25,5.5,12.0,1.25,5.0,10.0
D1,16/05/09,Werder Bremen,Karlsruhe,1,3,A,0,2,A,20,13,6,5,16,18,2,4,0,0,1.57,3.8,6.0,1.45,4.25,5.7
D1,23/05/09,Bayern Munich,Stuttgart,2,1,H,1,0,H,14,9,4,5,19,21,1,1,0,0,1.67,4.2,4.5,1.65,4.1,4.0
D1,23/05/09,Bielefeld,Hannover,2,2,D,1,0,H,17,17,6,8,11,16,2,0,0,0,1.62,4.33,4.75,1.6,4.5,3.95
D1,23/05/09,Cottbus,Leverkusen,3,0,H,0,0,D,11,18,6,9,18,13,1,3,0,1,2.38,4.0,2.6,2.3,4.4,2.3
D1,23/05/09,Ein Frankfurt,Hamburg,2,3,A,0,1,A,9,15,4,5,20,25,4,5,0,0,5.0,4.2,1.6,5.0,4.3,1.5
D1,23/05/09,FC Koln,Bochum,1,1,D,1,1,D,20,15,8,4,18,10,1,1,0,0,2.1,3.4,3.4,1.95,3.3,3.5
D1,23/05/09,Karlsruhe,Hertha,4,0,H,2,0,H,16,12,10,3,12,21,1,3,0,0,4.5,4.2,1.67,3.75,4.4,1.65
D1,23/05/09,M'gladbach,Dortmund,1,1,D,0,0,D,10,9,1,4,18,14,1,0,0,0,3.75,3.6,1.91,3.65,3.5,1.85
D1,23/05/09,Schalke 04,Hoffenheim,2,3,A,2,1,H,15,16,7,4,20,17,1,3,0,0,1.83,3.75,4.0,1.85,3.4,3.8
D1,23/05/09,Wolfsburg,Werder Bremen,5,1,H,3,1,H,14,19,8,5,22,11,0,0,0,0,1.4,4.5,7.0,1.47,4.0,5.9
D1,07/08/09,Wolfsburg,Stuttgart,2,0,H,0,0,D,13,14,7,4,12,12,0,0,0,0,1.95,3.5,3.75,1.95,3.3,3.5
D1,08/08/09,Dortmund,FC Koln,1,0,H,0,0,D,24,7,11,0,8,10,0,1,0,0,1.62,3.75,5.5,1.65,3.5,4.8
D1,08/08/09,Hertha,Hannover,1,0,H,0,0,D,10,15,4,3,16,20,3,2,0,0,1.8,3.5,4.5,1.8,3.4,4.0
D1,08/08/09,Hoffenheim,Bayern Munich,1,1,D,1,1,D,9,9,1,3,10,28,0,2,0,0,4.2,3.4,1.91,3.75,3.45,1.85
D1,08/08/09,Mainz,Leverkusen,2,2,D,1,2,A,8,13,4,7,22,28,1,2,0,0,3.8,3.4,2.0,3.55,3.25,1.95
D1,08/08/09,Nurnberg,Schalke 04,1,2,A,0,1,A,14,9,3,5,14,21,2,1,0,0,3.5,3.3,2.1,3.3,3.25,2.05
D1,08/08/09,Werder Bremen,Ein Frankfurt,2,3,A,2,2,D,22,15,10,8,18,20,1,2,1,0,1.4,4.5,8.0,1.4,4.15,7.0
D1,09/08/09,Bochum,M'gladbach,3,3,D,0,3,A,28,10,8,7,13,21,3,1,0,1,2.2,3.3,3.25,2.15,3.3,3.05
D1,09/08/09,Freiburg,Hamburg,1,1,D,0,1,A,17,14,6,3,22,19,2,1,0,0,3.6,3.4,2.0,3.55,3.3,1.95
D1,15/08/09,Bayern Munich,Werder Bremen,1,1,D,0,1,A,9,10,4,1,13,9,1,0,0,0,1.62,3.75,5.5,1.55,3.8,5.25
D1,15/08/09,Ein Frankfurt,Nurnberg,1,1,D,1,0,H,12,21,6,6,12,8,1,1,0,0,2.05,3.4,3.6,2.0,3.3,3.4
D1,15/08/09,FC Koln,Wolfsburg,1,3,A,0,0,D,13,20,6,9,17,13,1,0,0,0,4.75,3.6,1.73,4.15,3.3,1.8
D1,15/08/09,Hamburg,Dortmund,4,1,H,3,1,H,18,12,9,4,16,17,0,1,0,0,2.05,3.4,3.6,2.0,3.3,3.4
D1,15/08/09,Hannover,Mainz,1,1,D,0,0,D,13,8,6,3,18,17,0,2,0,0,1.83,3.5,4.33,1.75,3.35,4.35
D1,15/08/09,Leverkusen,Hoffenheim,1,0,H,0,0,D,14,3,5,2,20,22,3,2,0,0,2.0,3.5,3.6,2.0,3.3,3.4
D1,15/08/09,Stuttgart,Freiburg,4,2,H,0,0,D,13,13,5,5,10,23,2,3,0,0,1.44,4.2,7.5,1.45,3.8,6.8
D1,16/08/09,M'gladbach,Hertha,2,1,H,1,0,H,20,21,9,6,9,12,2,2,0,0,2.3,3.3,3.1,2.3,3.2,2.85
